method,dataset,TIE_PROP,NOT_TIE_PROP,GFR,NDKL_Value,ULOSS_Value,WULOSS_Value
EPIRA-Break,alternating_groups,0.1,0.9,31.884697939470872,0.1743650961307553,0.0,1.1102230246251565e-16
EPIRA-Break,alternating_groups,0.2,0.8,28.41041254939433,0.028254649276703202,0.0,0.0
EPIRA-Break,alternating_groups,0.3,0.7,24.944276899378583,0.11595712062067676,0.0,0.0
EPIRA-Break,alternating_groups,0.4,0.6,21.476150786029915,0.11752172438346495,0.0,0.0
EPIRA-Break,alternating_groups,0.5,0.5,18.008589515445202,0.17740471665451893,0.0,0.0
EPIRA-Break,alternating_groups,0.6,0.4,14.539151764551935,0.15157375400756887,0.0,0.0
EPIRA-Break,alternating_groups,0.7,0.30000000000000004,11.068300475058042,0.19021605428876592,0.0,0.0
EPIRA-Break,alternating_groups,0.8,0.19999999999999996,7.591594747493064,0.17225794719418208,0.0,0.0
EPIRA-Break,alternating_groups,0.9,0.09999999999999998,4.096422734764315,0.2424650250995363,0.0,0.0
EPIRA-Break,alternating_groups,1.0,0.0,0.0,0.2317451881683128,0.0,0.0
EPIRA-Break,skewed_groups,0.0,1.0,35.00385317267997,0.4826029492624594,0.0,1.1102230246251565e-16
EPIRA-Break,skewed_groups,0.1,0.9,31.884697939470872,0.4826029492624594,0.0,1.1102230246251565e-16
EPIRA-Break,skewed_groups,0.2,0.8,28.41896990257186,0.4826029492624594,0.0,0.0
EPIRA-Break,skewed_groups,0.3,0.7,24.953241865672847,0.4826029492624594,0.0,0.0
EPIRA-Break,skewed_groups,0.4,0.6,21.487513828773846,0.4826029492624594,0.0,0.0
EPIRA-Break,skewed_groups,0.5,0.5,18.021785791874837,0.4826029492624594,0.0,0.0
EPIRA-Break,skewed_groups,0.6,0.4,14.545068494135228,0.26296527013065824,0.0,0.0
EPIRA-Break,skewed_groups,0.7,0.30000000000000004,11.0710307491833,0.2395426603621275,0.0,0.0
EPIRA-Break,skewed_groups,0.8,0.19999999999999996,7.593098744442973,0.2682959877464863,0.0,0.0
EPIRA-Break,skewed_groups,0.9,0.09999999999999998,4.096422734764315,0.2424650250995363,0.0,0.0
EPIRA-Break,skewed_groups,1.0,0.0,0.0,0.2317451881683128,0.0,0.0
EPIRA-Full,alternating_groups,0.0,1.0,35.00385317267997,0.05331726419127638,0.10999999999999999,0.1100000000000001
EPIRA-Full,alternating_groups,0.1,0.9,31.884697939470872,0.05331726419127638,0.012087912087912045,0.02000000000000013
EPIRA-Full,alternating_groups,0.2,0.8,28.41041254939433,0.048058758625864215,0.0,0.0
EPIRA-Full,alternating_groups,0.3,0.7,24.944276899378583,0.044043031583656,0.0,0.0
EPIRA-Full,alternating_groups,0.4,0.6,21.476150786029915,0.046272302879013585,0.0,0.0
EPIRA-Full,alternating_groups,0.5,0.5,18.008589515445202,0.02516605530442756,0.0,0.0
EPIRA-Full,alternating_groups,0.6,0.4,14.539151764551935,0.03800386222603752,0.0,0.0
EPIRA-Full,alternating_groups,0.7,0.30000000000000004,11.068300475058042,0.046269865059384595,0.0,0.0
EPIRA-Full,alternating_groups,0.8,0.19999999999999996,7.591594747493064,0.07288334402364113,0.0,0.0
EPIRA-Full,alternating_groups,0.9,0.09999999999999998,4.096422734764315,0.054895451984983024,0.0,0.0
EPIRA-Full,alternating_groups,1.0,0.0,0.0,0.0722715250181859,0.0,0.0
EPIRA-Full,skewed_groups,0.0,1.0,35.00385317267997,0.2317451881683128,0.55,0.5499999999999999
EPIRA-Full,skewed_groups,0.1,0.9,31.884697939470872,0.2317451881683128,0.4989010989010989,0.49000000000000005
EPIRA-Full,skewed_groups,0.2,0.8,28.41896990257186,0.2317451881683128,0.4345679012345679,0.3899999999999999
EPIRA-Full,skewed_groups,0.3,0.7,24.953241865672847,0.2317451881683128,0.35399061032863854,0.2899999999999999
EPIRA-Full,skewed_groups,0.4,0.6,21.487513828773846,0.2317451881683128,0.24795081967213117,0.19999999999999996
EPIRA-Full,skewed_groups,0.5,0.5,18.021785791874837,0.2317451881683128,0.09999999999999998,0.09999999999999987
EPIRA-Full,skewed_groups,0.6,0.4,14.545068494135228,0.16066209695684666,0.0,0.0
EPIRA-Full,skewed_groups,0.7,0.30000000000000004,11.0710307491833,0.11246704589422137,0.0,0.0
EPIRA-Full,skewed_groups,0.8,0.19999999999999996,7.593098744442973,0.09054627496738164,0.0,0.0
EPIRA-Full,skewed_groups,0.9,0.09999999999999998,4.096422734764315,0.17112178613367027,0.0,0.0
EPIRA-Full,skewed_groups,1.0,0.0,0.0,0.23677283337989546,0.0,0.0
Epsilon-Break,alternating_groups,0.0,1.0,35.00385317267997,0.1743650961307553,0.0,1.1102230246251565e-16
Epsilon-Break,alternating_groups,0.1,0.9,31.884697939470872,0.1743650961307553,0.0,1.1102230246251565e-16
Epsilon-Break,alternating_groups,0.2,0.8,28.41041254939433,0.04944916344590674,0.0,0.0
Epsilon-Break,alternating_groups,0.3,0.7,24.944276899378583,0.12629199267887134,0.0,0.0
Epsilon-Break,alternating_groups,0.4,0.6,21.476150786029915,0.07635380763883912,0.0,0.0
Epsilon-Break,alternating_groups,0.5,0.5,18.008589515445202,0.10405714269707259,0.0,0.0
Epsilon-Break,alternating_groups,0.6,0.4,14.539151764551935,0.07944338256818093,0.0,0.0
Epsilon-Break,alternating_groups,0.7,0.30000000000000004,11.068300475058042,0.14312420623751168,0.0,0.0
Epsilon-Break,alternating_groups,0.8,0.19999999999999996,7.591594747493064,0.11474073902135562,0.0,0.0
Epsilon-Break,alternating_groups,0.9,0.09999999999999998,4.096422734764315,0.14964664654635002,0.0,0.0
Epsilon-Break,alternating_groups,1.0,0.0,0.0,0.1289870358528355,0.0,0.0
Epsilon-Break,skewed_groups,0.0,1.0,35.00385317267997,0.4826029492624594,0.0,1.1102230246251565e-16
Epsilon-Break,skewed_groups,0.1,0.9,31.884697939470872,0.4826029492624594,0.0,1.1102230246251565e-16
Epsilon-Break,skewed_groups,0.2,0.8,28.41896990257186,0.4826029492624594,0.0,0.0
Epsilon-Break,skewed_groups,0.3,0.7,24.953241865672847,0.4826029492624594,0.0,0.0
Epsilon-Break,skewed_groups,0.4,0.6,21.487513828773846,0.4826029492624594,0.0,0.0
Epsilon-Break,skewed_groups,0.5,0.5,18.021785791874837,0.4826029492624594,0.0,0.0
Epsilon-Break,skewed_groups,0.6,0.4,14.545068494135228,0.28679396029768933,0.0,0.0
Epsilon-Break,skewed_groups,0.7,0.30000000000000004,11.0710307491833,0.22776435977909976,0.0,0.0
Epsilon-Break,skewed_groups,0.8,0.19999999999999996,7.593098744442973,0.15718780483202974,0.0,0.0
Epsilon-Break,skewed_groups,0.9,0.09999999999999998,4.096422734764315,0.14964664654635002,0.0,0.0
Epsilon-Break,skewed_groups,1.0,0.0,0.0,0.1289870358528355,0.0,0.0
Epsilon-Full,alternating_groups,0.0,1.0,35.00385317267997,0.05996712675337912,0.742,0.742
Epsilon-Full,alternating_groups,0.1,0.9,31.884697939470872,0.05996712675337912,0.7527472527472527,0.73
Epsilon-Full,alternating_groups,0.2,0.8,28.41041254939433,0.05996712675337912,0.7493827160493828,0.702
Epsilon-Full,alternating_groups,0.3,0.7,24.944276899378583,0.10456093458998332,0.7777464788732394,0.674
Epsilon-Full,alternating_groups,0.4,0.6,21.476150786029915,0.10456093458998332,0.7962295081967212,0.63
Epsilon-Full,alternating_groups,0.5,0.5,18.008589515445202,0.13170581495768335,0.8185882352941176,0.588
Epsilon-Full,alternating_groups,0.6,0.4,14.539151764551935,0.13170581495768335,0.8169105691056912,0.508
Epsilon-Full,alternating_groups,0.7,0.30000000000000004,11.068300475058042,0.10535407976692612,0.8264516129032258,0.4080000000000001
Epsilon-Full,alternating_groups,0.8,0.19999999999999996,7.591594747493064,0.10535407976692612,0.8354761904761905,0.2899999999999999
Epsilon-Full,alternating_groups,0.9,0.09999999999999998,4.096422734764315,0.1289870358528355,0.844848484848485,0.17599999999999996
Epsilon-Full,alternating_groups,1.0,0.0,0.0,0.1289870358528355,0.0,0.0
Epsilon-Full,skewed_groups,0.0,1.0,35.00385317267997,0.1289870358528355,0.742,0.742
Epsilon-Full,skewed_groups,0.1,0.9,31.884697939470872,0.1289870358528355,0.7527472527472527,0.73
Epsilon-Full,skewed_groups,0.2,0.8,28.41896990257186,0.1289870358528355,0.7493827160493828,0.702
Epsilon-Full,skewed_groups,0.3,0.7,24.953241865672847,0.1289870358528355,0.7777464788732394,0.674
Epsilon-Full,skewed_groups,0.4,0.6,21.487513828773846,0.1289870358528355,0.7962295081967212,0.63
Epsilon-Full,skewed_groups,0.5,0.5,18.021785791874837,0.1289870358528355,0.8185882352941176,0.588
Epsilon-Full,skewed_groups,0.6,0.4,14.545068494135228,0.1289870358528355,0.8169105691056912,0.508
Epsilon-Full,skewed_groups,0.7,0.30000000000000004,11.0710307491833,0.1289870358528355,0.8264516129032258,0.4080000000000001
Epsilon-Full,skewed_groups,0.8,0.19999999999999996,7.593098744442973,0.1289870358528355,0.8354761904761905,0.2899999999999999
Epsilon-Full,skewed_groups,0.9,0.09999999999999998,4.096422734764315,0.1289870358528355,0.844848484848485,0.17599999999999996
Epsilon-Full,skewed_groups,1.0,0.0,0.0,0.1289870358528355,0.0,0.0
Fair-Break,alternating_groups,0.0,1.0,35.00385317267997,0.1743650961307553,0.0,1.1102230246251565e-16
Fair-Break,alternating_groups,0.1,0.9,31.884697939470872,0.1743650961307553,0.0,1.1102230246251565e-16
Fair-Break,alternating_groups,0.2,0.8,28.41041254939433,0.005841378485701092,0.0,0.0
Fair-Break,alternating_groups,0.3,0.7,24.944276899378583,0.005841378485701092,0.0,0.0
Fair-Break,alternating_groups,0.4,0.6,21.476150786029915,0.001965331512531838,0.0,0.0
Fair-Break,alternating_groups,0.5,0.5,18.008589515445202,0.001965331512531838,0.0,0.0
Fair-Break,alternating_groups,0.6,0.4,14.539151764551935,0.0008216796057638265,0.0,0.0
Fair-Break,alternating_groups,0.7,0.30000000000000004,11.068300475058042,0.0008216796057638265,0.0,0.0
Fair-Break,alternating_groups,0.8,0.19999999999999996,7.591594747493064,0.0002963095806166986,0.0,0.0
Fair-Break,alternating_groups,0.9,0.09999999999999998,4.096422734764315,0.0002963095806166986,0.0,0.0
Fair-Break,alternating_groups,1.0,0.0,0.0,0.0,0.0,0.0
Fair-Break,skewed_groups,0.0,1.0,35.00385317267997,0.4826029492624594,0.0,1.1102230246251565e-16
Fair-Break,skewed_groups,0.1,0.9,31.884697939470872,0.4826029492624594,0.0,1.1102230246251565e-16
Fair-Break,skewed_groups,0.2,0.8,28.41896990257186,0.4826029492624594,0.0,0.0
Fair-Break,skewed_groups,0.3,0.7,24.953241865672847,0.4826029492624594,0.0,0.0
Fair-Break,skewed_groups,0.4,0.6,21.487513828773846,0.4826029492624594,0.0,0.0
Fair-Break,skewed_groups,0.5,0.5,18.021785791874837,0.4826029492624594,0.0,0.0
Fair-Break,skewed_groups,0.6,0.4,14.545068494135228,0.06020483074496717,0.0,0.0
Fair-Break,skewed_groups,0.7,0.30000000000000004,11.0710307491833,0.015160217954850178,0.0,0.0
Fair-Break,skewed_groups,0.8,0.19999999999999996,7.593098744442973,0.00312284288962548,0.0,0.0
Fair-Break,skewed_groups,0.9,0.09999999999999998,4.096422734764315,0.0002963095806166986,0.0,0.0
Fair-Break,skewed_groups,1.0,0.0,0.0,0.0,0.0,0.0
Fair-Full,alternating_groups,0.0,1.0,35.00385317267997,0.004463266335925586,0.99,0.99
Fair-Full,alternating_groups,0.1,0.9,31.884697939470872,0.004463266335925586,0.9835164835164834,0.9399999999999998
Fair-Full,alternating_groups,0.2,0.8,28.41041254939433,0.002145747417878047,0.9462962962962964,0.776
Fair-Full,alternating_groups,0.3,0.7,24.944276899378583,0.0004195339526955939,0.9892018779342722,0.77
Fair-Full,alternating_groups,0.4,0.6,21.476150786029915,0.00017205249279209704,0.9852459016393442,0.6399999999999999
Fair-Full,alternating_groups,0.5,0.5,18.008589515445202,0.0009560295974880261,0.9827450980392157,0.56
Fair-Full,alternating_groups,0.6,0.4,14.539151764551935,0.0024328362455518135,0.9528455284552846,0.43000000000000005
Fair-Full,alternating_groups,0.7,0.30000000000000004,11.068300475058042,2.8880163971060425e-05,0.9700460829493087,0.35
Fair-Full,alternating_groups,0.8,0.19999999999999996,7.591594747493064,9.917394270780913e-06,0.9142857142857143,0.19199999999999995
Fair-Full,alternating_groups,0.9,0.09999999999999998,4.096422734764315,0.0,0.8232323232323232,0.14
Fair-Full,alternating_groups,1.0,0.0,0.0,0.0,0.0,0.0
Fair-Full,skewed_groups,0.0,1.0,35.00385317267997,0.0,0.986,0.986
Fair-Full,skewed_groups,0.1,0.9,31.884697939470872,0.0,0.9824175824175825,0.966
Fair-Full,skewed_groups,0.2,0.8,28.41896990257186,0.0,0.9901234567901234,0.916
Fair-Full,skewed_groups,0.3,0.7,24.953241865672847,0.0,0.9887323943661972,0.876
Fair-Full,skewed_groups,0.4,0.6,21.487513828773846,0.0,0.9897540983606558,0.828
Fair-Full,skewed_groups,0.5,0.5,18.021785791874837,0.0,0.9862745098039216,0.748
Fair-Full,skewed_groups,0.6,0.4,14.545068494135228,0.0,0.9544715447154472,0.5880000000000001
Fair-Full,skewed_groups,0.7,0.30000000000000004,11.0710307491833,0.0,0.9746543778801844,0.45000000000000007
Fair-Full,skewed_groups,0.8,0.19999999999999996,7.593098744442973,0.0,0.9202380952380953,0.2919999999999999
Fair-Full,skewed_groups,0.9,0.09999999999999998,4.096422734764315,0.0,0.8595959595959595,0.14400000000000002
Fair-Full,skewed_groups,1.0,0.0,0.0,0.0,0.0,0.0
FairMC,alternating_groups,0.0,1.0,35.00385317267997,0.17087237699435634,0.79,0.79
FairMC,alternating_groups,0.1,0.9,31.884697939470872,0.17087237699435634,0.8681318681318683,0.79
FairMC,alternating_groups,0.2,0.8,28.41041254939433,0.17303444908784585,0.3580246913580247,0.29000000000000004
FairMC,alternating_groups,0.3,0.7,24.944276899378583,0.1731606141280095,0.8450704225352113,0.6000000000000001
FairMC,alternating_groups,0.4,0.6,21.476150786029915,0.26649926040271077,0.21311475409836067,0.1299999999999999
FairMC,alternating_groups,0.5,0.5,18.008589515445202,0.2660914735839477,0.7843137254901961,0.4
FairMC,alternating_groups,0.6,0.4,14.539151764551935,0.3453469338022131,0.14634146341463417,0.06000000000000005
FairMC,alternating_groups,0.7,0.30000000000000004,11.068300475058042,0.34515990363561194,0.6451612903225806,0.2000000000000001
FairMC,alternating_groups,0.8,0.19999999999999996,7.591594747493064,0.416464709130887,0.09523809523809523,0.019999999999999907
FairMC,alternating_groups,0.9,0.09999999999999998,4.096422734764315,0.4164960078764892,0.0,0.0
FairMC,alternating_groups,1.0,0.0,0.0,0.07927960864278305,0.0,0.0
FairMC,skewed_groups,0.0,1.0,35.00385317267997,0.14226102700842297,0.8800000000000001,0.8800000000000001
FairMC,skewed_groups,0.1,0.9,31.884697939470872,0.17078982227645484,0.8681318681318683,0.8800000000000001
FairMC,skewed_groups,0.2,0.8,28.41896990257186,0.2005051800612013,0.8475308641975309,0.8100000000000002
FairMC,skewed_groups,0.3,0.7,24.953241865672847,0.23448025310138315,0.824413145539906,0.74
FairMC,skewed_groups,0.4,0.6,21.487513828773846,0.26296219001995297,0.794672131147541,0.6699999999999999
FairMC,skewed_groups,0.5,0.5,18.021785791874837,0.2930274156764391,0.44000000000000006,0.43999999999999995
FairMC,skewed_groups,0.6,0.4,14.545068494135228,0.22872854839002138,0.0,0.0
FairMC,skewed_groups,0.7,0.30000000000000004,11.0710307491833,0.27994686650636247,0.0,0.0
FairMC,skewed_groups,0.8,0.19999999999999996,7.593098744442973,0.34773479706976035,0.0,0.0
FairMC,skewed_groups,0.9,0.09999999999999998,4.096422734764315,0.4164960078764892,0.0,0.0
FairMC,skewed_groups,1.0,0.0,0.0,0.02252410497652476,0.0,0.0
VanillaMC,alternating_groups,0.0,1.0,35.00385317267997,0.1743650961307553,0.0,1.1102230246251565e-16
VanillaMC,alternating_groups,0.1,0.9,31.884697939470872,0.1743650961307553,0.0,1.1102230246251565e-16
VanillaMC,alternating_groups,0.2,0.8,28.41041254939433,0.023830165178834406,0.0,0.0
VanillaMC,alternating_groups,0.3,0.7,24.944276899378583,0.04128362679643331,0.0,0.0
VanillaMC,alternating_groups,0.4,0.6,21.476150786029915,0.008055818171397925,0.0,0.0
VanillaMC,alternating_groups,0.5,0.5,18.008589515445202,0.022264480394697465,0.0,0.0
VanillaMC,alternating_groups,0.6,0.4,14.539151764551935,0.04966339715447821,0.0,0.0
VanillaMC,alternating_groups,0.7,0.30000000000000004,11.068300475058042,0.09145441318588786,0.0,0.0
VanillaMC,alternating_groups,0.8,0.19999999999999996,7.591594747493064,0.018526326255931414,0.0,0.0
VanillaMC,alternating_groups,0.9,0.09999999999999998,4.096422734764315,0.19283125500564877,0.0,0.0
VanillaMC,alternating_groups,1.0,0.0,0.0,0.07927960864278305,0.0,0.0
VanillaMC,skewed_groups,0.0,1.0,35.00385317267997,0.4826029492624594,0.0,1.1102230246251565e-16
VanillaMC,skewed_groups,0.1,0.9,31.884697939470872,0.4826029492624594,0.0,1.1102230246251565e-16
VanillaMC,skewed_groups,0.2,0.8,28.41896990257186,0.4826029492624594,0.0,0.0
VanillaMC,skewed_groups,0.3,0.7,24.953241865672847,0.4826029492624594,0.0,0.0
VanillaMC,skewed_groups,0.4,0.6,21.487513828773846,0.4826029492624594,0.0,0.0
VanillaMC,skewed_groups,0.5,0.5,18.021785791874837,0.4826029492624594,0.0,0.0
VanillaMC,skewed_groups,0.6,0.4,14.545068494135228,0.19272526591828756,0.0,0.0
VanillaMC,skewed_groups,0.7,0.30000000000000004,11.0710307491833,0.044800989466420436,0.0,0.0
VanillaMC,skewed_groups,0.8,0.19999999999999996,7.593098744442973,0.3072708655607171,0.0,0.0
VanillaMC,skewed_groups,0.9,0.09999999999999998,4.096422734764315,0.2911036489874032,0.0,0.0
VanillaMC,skewed_groups,1.0,0.0,0.0,0.02252410497652476,0.0,0.0
Worst,alternating_groups,0.0,1.0,35.00385317267997,0.1743650961307553,0.0,1.1102230246251565e-16
Worst,alternating_groups,0.1,0.9,31.884697939470872,0.1743650961307553,0.0,1.1102230246251565e-16
Worst,alternating_groups,0.2,0.8,28.41041254939433,0.1743650961307553,0.0,0.0
Worst,alternating_groups,0.3,0.7,24.944276899378583,0.26675198006404416,0.0,0.0
Worst,alternating_groups,0.4,0.6,21.476150786029915,0.26675198006404416,0.0,0.0
Worst,alternating_groups,0.5,0.5,18.008589515445202,0.34543363378589875,0.0,0.0
Worst,alternating_groups,0.6,0.4,14.539151764551935,0.34543363378589875,0.0,0.0
Worst,alternating_groups,0.7,0.30000000000000004,11.068300475058042,0.4164960078764892,0.0,0.0
Worst,alternating_groups,0.8,0.19999999999999996,7.591594747493064,0.4164960078764892,0.0,0.0
Worst,alternating_groups,0.9,0.09999999999999998,4.096422734764315,0.4826029492624594,0.0,0.0
Worst,alternating_groups,1.0,0.0,0.0,0.4826029492624594,0.0,0.0
Worst,skewed_groups,0.0,1.0,35.00385317267997,0.4826029492624594,0.0,1.1102230246251565e-16
Worst,skewed_groups,0.1,0.9,31.884697939470872,0.4826029492624594,0.0,1.1102230246251565e-16
Worst,skewed_groups,0.2,0.8,28.41896990257186,0.4826029492624594,0.0,0.0
Worst,skewed_groups,0.3,0.7,24.953241865672847,0.4826029492624594,0.0,0.0
Worst,skewed_groups,0.4,0.6,21.487513828773846,0.4826029492624594,0.0,0.0
Worst,skewed_groups,0.5,0.5,18.021785791874837,0.4826029492624594,0.0,0.0
Worst,skewed_groups,0.6,0.4,14.545068494135228,0.4826029492624594,0.0,0.0
Worst,skewed_groups,0.7,0.30000000000000004,11.0710307491833,0.4826029492624594,0.0,0.0
Worst,skewed_groups,0.8,0.19999999999999996,7.593098744442973,0.4826029492624594,0.0,0.0
Worst,skewed_groups,0.9,0.09999999999999998,4.096422734764315,0.4826029492624594,0.0,0.0
Worst,skewed_groups,1.0,0.0,0.0,0.4826029492624594,0.0,0.0
